id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
2486,"Bupivacaine Hydrochloride Injection, USP",AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,0.25% 10 mL Single Dose Vials (NDC 55150-167-10),Revised,11/20/20,Available,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
2487,"Bupivacaine Hydrochloride Injection, USP",AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,0.25% 30 mL Single Dose Vials (NDC 55150-168-30),Revised,11/20/20,Currently on backorder - next shipment TBD,Sporadic availability expected.,,Demand increase for the drug,Anesthesia,Current,,
2488,"Bupivacaine Hydrochloride Injection, USP",AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,0.5% 10 mL Single Dose Vials (NDC 55150-169-10),Revised,11/20/20,Available,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
2489,"Bupivacaine Hydrochloride Injection, USP",AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,0.5% 30 mL Single Dose Vials (NDC 55150-170-30),Revised,11/20/20,Currently on backorder - next shipment anticipated end of Nov 20,Sporadic availability expected.,,Demand increase for the drug,Anesthesia,Current,,
2490,"Bupivacaine Hydrochloride Injection, USP",AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,0.75% 10 mL Single Dose Vials (NDC 55150-171-10),Revised,11/20/20,Available,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia,Current,,
2491,"Bupivacaine Hydrochloride Injection, USP",AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,0.75% 30 mL Single Dose Vials (NDC 55150-172-30),Revised,11/20/20,Available,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
2492,"Bupivacaine Hydrochloride Injection, USP",AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,0.25% 50 mL Multiple Dose Vials (NDC 55150-249-50),Revised,11/20/20,Available,Check wholesaler for inventory,,Demand increase for the drug,Anesthesia,Current,,
2493,"Bupivacaine Hydrochloride Injection, USP",AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,0.5% 50 mL Multiple Dose Vials (NDC 55150-250-50),Revised,11/20/20,Currently on backorder - next shipment TBD,Sporadic availability expected.,,Demand increase for the drug,Anesthesia,Current,,
2494,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,25 mg/10 mL (2.5 mg/mL); Single Dose Glass Teartop Vial (NDC 00409-1159-01),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2495,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,75 mg/30 mL (2.5 mg/mL); Single Dose Glass Teartop Vial (NDC 00409-1159-02),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2496,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,125 mg/50 mL (2.5 mg/mL); Multiple Dose Glass Fliptop Vial (NDC 00409-1160-01),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2497,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,50 mg/10 mL (5 mg/mL); Single Dose Glass Teartop Vial (NDC 00409-1162-01),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2498,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,150 mg/30 mL (5 mg/mL); Single Dose Glass Teartop Vial (NDC 00409-1162-02),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2499,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,250 mg/50 mL (5 mg/mL); Multiple Dose Glass Fliptop Vial (NDC 00409-1163-01),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2500,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,75 mg/10 mL (7.5 mg/mL); Single Dose Glass Teartop Vial (NDC 00409-1165-01),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2501,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,225 mg/30 mL (7.5 mg/mL); Single Dose Glass Teartop Vial (NDC 00409-1165-02),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2502,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,Bupivacaine Spinal 15 mg/2 mL (7.5 mg/mL in 8.25% dextrose); Glass Ampul (NDC 00409-3613-01),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2503,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,Marcaine 25 mg/10 mL (2.5 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-1559-10),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2504,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,Marcaine 75 mg/30 mL (2.5 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-1559-30),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2505,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,Marcaine 125 mg/50 mL (2.5 mg/mL); Multiple Dose Glass Fliptop Vial (NDC 00409-1587-50),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2506,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,Marcaine 50 mg/10 mL (5 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-1560-10),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2507,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,Marcaine 150 mg/30 mL (5 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-1560-29),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2508,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,Marcaine 250 mg/50 mL (5 mg/mL); Multiple Dose Glass Fliptop Vial (NDC 00409-1610-50),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2509,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,Marcaine 75 mg/10 mL (7.5 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-1582-10),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2510,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,Marcaine 225 mg/30 mL (7.5 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-1582-29),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2511,"Bupivacaine Hydrochloride Injection, USP","Hospira, Inc.",844-646-4398,Marcaine Spinal 15 mg/2 mL (7.5 mg/mL in 8.25% dextrose); Glass Ampul (NDC 00409- 1761-02),Revised,11/20/20,Available,,,Other,Anesthesia,Current,,
2512,"Bupivacaine Hydrochloride Injection, USP","Areva Pharmaceuticals, Inc.","812-399-3599,  Option # 1",0.25% 5 mL single-dose ampules (NDC 59923-717-05),New,9/12/19,Available,"Areva Pharmaceuticals Inc., in conjunction with FDA, has initiated temporary importation of Bupivacaine Hydrochloride Injection USP (Preservative free, Latex free) 0.25% and 0.5% into the US market to address drug shortage.  Importation will begin mid-September 2019.  Product is available via authorized distributors (McKesson, Cardinal Health, Amerisource Bergen) . All orders must be placed with your authorized wholesalers.  Please call Areva Pharmaceutical Customer Service at  812-399-3599,  Option # 1 or email us at customerservice@arevapharma.com if you would like drop shipments.",,,Anesthesia,Current,,
2513,"Bupivacaine Hydrochloride Injection, USP","Areva Pharmaceuticals, Inc.","812-399-3599,  Option # 1",0.25% 10 mL single-dose ampules (NDC 59923-719-10),New,9/12/19,Available,"Areva Pharmaceuticals Inc., in conjunction with FDA, has initiated temporary importation of Bupivacaine Hydrochloride Injection USP (Preservative free, Latex free) 0.25% and 0.5% into the US market to address drug shortage.  Importation will begin mid-September 2019.  Product is available via authorized distributors (McKesson, Cardinal Health, Amerisource Bergen) . All orders must be placed with your authorized wholesalers.  Please call Areva Pharmaceutical Customer Service at  812-399-3599,  Option # 1 or email us at customerservice@arevapharma.com if you would like drop shipments.",,,Anesthesia,Current,,
2514,"Bupivacaine Hydrochloride Injection, USP","Areva Pharmaceuticals, Inc.","812-399-3599,  Option # 1",0.5% 5 mL single-dose ampules (NDC 59923-718-05),New,9/12/19,Available,"Areva Pharmaceuticals Inc., in conjunction with FDA, has initiated temporary importation of Bupivacaine Hydrochloride Injection USP (Preservative free, Latex free) 0.25% and 0.5% into the US market to address drug shortage.  Importation will begin mid-September 2019.  Product is available via authorized distributors (McKesson, Cardinal Health, Amerisource Bergen) . All orders must be placed with your authorized wholesalers.  Please call Areva Pharmaceutical Customer Service at  812-399-3599,  Option # 1 or email us at customerservice@arevapharma.com if you would like drop shipments.",,,Anesthesia,Current,,
2515,"Bupivacaine Hydrochloride Injection, USP","Areva Pharmaceuticals, Inc.","812-399-3599,  Option # 1",0.5% 10 mL single-dose ampules (NDC 59923-720-10),New,9/12/18,Available,"Areva Pharmaceuticals Inc., in conjunction with FDA, has initiated temporary importation of Bupivacaine Hydrochloride Injection USP (Preservative free, Latex free) 0.25% and 0.5% into the US market to address drug shortage.  Importation will begin mid-September 2019.  Product is available via authorized distributors (McKesson, Cardinal Health, Amerisource Bergen) . All orders must be placed with your authorized wholesalers.  Please call Areva Pharmaceutical Customer Service at  812-399-3599,  Option # 1 or email us at customerservice@arevapharma.com if you would like drop shipments.",,,Anesthesia,Current,,
2516,"Bupivacaine Hydrochloride Injection, USP",Baxter Healthcare,888-229-0001,"Bupivacaine Spinal, USP (7.5 mg/mL in 8.25% dextrose) 2 mL Single Dose Ampule (10 x 2 mL)(NDC 36000-092-10)",Reverified,10/28/20,Stocked out - recovery TBD,SPINAL 0.75% - Sterile Hyperbaric Solution for Spinal Anesthesia,,Manufacturing Delay,Anesthesia,Current,,
2517,Buprenorphine Hydrochloride Sublingual Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"2 mg, 30 count bottle (NDC 0378-0923-93)",New,5/2/19,,,,,Analgesia/Addiction,To be Discontinued,5/2/19,5/2/19
2518,Buprenorphine Hydrochloride Sublingual Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"8 mg, 30 count bottle (NDC 0378-0924-93)",New,5/2/19,,,,,Analgesia/Addiction,To be Discontinued,5/2/19,5/2/19
2519,Bupropion Hydrochloride (Zyban) Tablets,GlaxoSmithKline,888-825-5249,150 mg  (NDC 0173-0556-01),New,6/28/19,,This product discontinuation is a business related decision.  The anticipated date that GSK will cease distribution of the product is approximately July 2019.,,,Psychiatry,To be Discontinued,6/28/19,6/28/19
2520,Bupropion Hydrochloride Extended-Release Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"150 mg, 90 count bottle (NDC 0378-2008-77)",New,5/2/19,,,,,Psychiatry,To be Discontinued,5/2/19,5/2/19
2521,Bupropion Hydrochloride Extended-Release Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"300 mg, 500 count bottle (NDC 0378-2009-05)",New,5/2/19,,,,,Psychiatry,To be Discontinued,5/2/19,5/2/19
2522,Buspirone HCl Tablets,Amneal Pharmaceutical,877-835-5472,"10mg, 100 (NDC 69238-1117-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2523,Buspirone HCl Tablets,Amneal Pharmaceutical,877-835-5472,"10mg, 500 (NDC 69238-1117-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2524,Buspirone HCl Tablets,Amneal Pharmaceutical,877-835-5472,"15mg, 100 (NDC 69238-1118-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2525,Buspirone HCl Tablets,Amneal Pharmaceutical,877-835-5472,"15mg, 500 (NDC 69238-1118-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2526,Buspirone HCl Tablets,Amneal Pharmaceutical,877-835-5472,"15mg, 60 (NDC 69238-1118-06)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2527,Buspirone HCl Tablets,Amneal Pharmaceutical,877-835-5472,"30mg, 60 (NDC 69238-1119-06)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2528,Buspirone HCl Tablets,Amneal Pharmaceutical,877-835-5472,"5mg, 100 (NDC 69238-1115-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2529,Buspirone HCl Tablets,Amneal Pharmaceutical,877-835-5472,"5mg, 500 (NDC 69238-1115-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2530,Buspirone HCl Tablets,Amneal Pharmaceutical,877-835-5472,"7.5mg, 100 (NDC 69238-1116-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2531,Buspirone HCl Tablets,Heritage Pharmaceuticals d/b/a Avet Pharmaceuticals,855-228-9470,"5 mg, 100 count bottle (NDC 23155-023-01",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2532,Buspirone HCl Tablets,Heritage Pharmaceuticals d/b/a Avet Pharmaceuticals,855-228-9470,"5 mg, 500 count bottle (NDC 23155-023-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2533,Buspirone HCl Tablets,Heritage Pharmaceuticals d/b/a Avet Pharmaceuticals,855-228-9470,"10 mg, 100 count bottle (NDC 23155-024-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2534,Buspirone HCl Tablets,Heritage Pharmaceuticals d/b/a Avet Pharmaceuticals,855-228-9470,"10 mg, 500 count bottle (NDC 23155-024-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2535,Buspirone HCl Tablets,Heritage Pharmaceuticals d/b/a Avet Pharmaceuticals,855-228-9470,"15 mg, 60 count bottle (NDC 23155-025-06)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2536,Buspirone HCl Tablets,Heritage Pharmaceuticals d/b/a Avet Pharmaceuticals,855-228-9470,"15 mg, 100 count bottle (NDC 23155-025-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2537,Buspirone HCl Tablets,Heritage Pharmaceuticals d/b/a Avet Pharmaceuticals,855-228-9470,"15 mg, 180 count bottle (NDC 23155-025-08)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2538,Buspirone HCl Tablets,Heritage Pharmaceuticals d/b/a Avet Pharmaceuticals,855-228-9470,"15 mg, 500 count bottle (NDC 23155-025-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2539,Buspirone HCl Tablets,Heritage Pharmaceuticals d/b/a Avet Pharmaceuticals,855-228-9470,"30 mg, 60 count bottle (NDC 23155-097-06)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2540,Buspirone HCl Tablets,Heritage Pharmaceuticals d/b/a Avet Pharmaceuticals,855-228-9470,"30 mg, 500 count bottle (NDC 23155-097-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2541,Buspirone HCl Tablets,Strides Pharma Inc.,855-273-0146,"15 mg, 60 count bottle (NDC 64380-743-03)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2542,Buspirone HCl Tablets,Strides Pharma Inc.,855-273-0146,"15 mg, 180 count bottle (NDC 64380-743-18)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2543,Buspirone HCl Tablets,Accord Healthcare Inc.,866-941-7875,"5 mg, 100 count bottle (NDC 16729-200-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2544,Buspirone HCl Tablets,Accord Healthcare Inc.,866-941-7875,"5 mg, 500 count bottle (NDC 16729-200-16)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2545,Buspirone HCl Tablets,Accord Healthcare Inc.,866-941-7875,"7.5 mg, 100 count bottle (NDC 16729-201-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2546,Buspirone HCl Tablets,Accord Healthcare Inc.,866-941-7875,"10 mg, 100 count bottle (NDC 16729-202-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2547,Buspirone HCl Tablets,Accord Healthcare Inc.,866-941-7875,"10 mg, 500 count bottle (NDC 16729-202-16)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2548,Buspirone HCl Tablets,Accord Healthcare Inc.,866-941-7875,"15 mg, 60 count bottle (NDC 16729-203-12)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2549,Buspirone HCl Tablets,Accord Healthcare Inc.,866-941-7875,"15 mg, 100 count bottle (NDC 16729-203-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2550,Buspirone HCl Tablets,Accord Healthcare Inc.,866-941-7875,"30 mg, 60 count bottle (NDC 16729-289-12)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2551,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"7.5 mg, 100 count bottle (NDC 49884-725-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2552,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"7.5 mg, 500 count bottle (NDC 49884-725-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2553,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"5 mg, 100 count bottle (NDC 0378-1140-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2554,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"5 mg, 500 count bottle (NDC 0378-1140-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2555,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"5 mg, unit-dose blister pack, 100 count (NDC 51079-985-20)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2556,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"7.5 mg, 100 count bottle (NDC 0378-1145-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2557,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"10 mg, 100 count bottle (NDC 0378-1150-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2558,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"10 mg, 500 count bottle (NDC 0378-1150-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2559,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"10 mg, unit-dose blister pack, 100 count (NDC 51079-986-20)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2560,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"15 mg, 60 count bottle (NDC 0378-1165-91)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2561,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"15 mg, 180 count bottle (NDC 0378-1165-80)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2562,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"15 mg, 500 count bottle (NDC 0378-1165-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2563,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"15 mg, unit-dose blister pack, 100 count (NDC 51079-960-20)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2564,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"30 mg, 60 count bottle (NDC 0378-1175-91)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2565,Buspirone HCl Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"30 mg, unit-dose blister pack, 100 count (NDC 51079-994-20)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2566,Buspirone HCl Tablets,Strides Pharma Inc.,855-273-0146,"5 mg, 100 count bottle (NDC 64380-741-06)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2567,Buspirone HCl Tablets,Strides Pharma Inc.,855-273-0146,"5 mg, 500 count bottle (NDC 64380-741-07)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2568,Buspirone HCl Tablets,Strides Pharma Inc.,855-273-0146,"5 mg, 1000 count bottle (NDC 64380-741-08)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2569,Buspirone HCl Tablets,Strides Pharma Inc.,855-273-0146,"7.5 mg, 100 count bottle (NDC 64380-787-06)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2570,Buspirone HCl Tablets,Strides Pharma Inc.,855-273-0146,"10 mg, 100 count bottle (NDC 64380-742-06)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2571,Buspirone HCl Tablets,Strides Pharma Inc.,855-273-0146,"10 mg, 500 count bottle (NDC 64380-742-07)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2572,Buspirone HCl Tablets,Strides Pharma Inc.,855-273-0146,"10 mg, 1000 count bottle (NDC 64380-742-08)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2573,Buspirone HCl Tablets,Strides Pharma Inc.,855-273-0146,"30 mg, 60 count bottle (NDC 64380-744-03)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2574,Buspirone HCl Tablets,Teva Pharmaceuticals,800-545-8800,"5 mg, 100 count bottle (NDC 0093-0053-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2575,Buspirone HCl Tablets,Teva Pharmaceuticals,800-545-8800,"5 mg, 500 count bottle (NDC 0093-0053-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2576,Buspirone HCl Tablets,Teva Pharmaceuticals,800-545-8800,"10 mg, 100 count bottle (NDC 0093-0054-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2577,Buspirone HCl Tablets,Teva Pharmaceuticals,800-545-8800,"10 mg, 500 count bottle (NDC 0093-0054-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2578,Buspirone HCl Tablets,Teva Pharmaceuticals,800-545-8800,"15 mg, 100 count bottle (NDC 0093-1003-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2579,Buspirone HCl Tablets,Teva Pharmaceuticals,800-545-8800,"15 mg, 500 count bottle (NDC 0093-1003-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2580,Buspirone HCl Tablets,Teva Pharmaceuticals,800-545-8800,"30 mg, 60 count bottle (NDC 0093-5200-06)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2581,Buspirone HCl Tablets,Teva Pharmaceuticals,800-545-8800,"30 mg, 500 count bottle (NDC 0093-5200-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2582,Buspirone HCl Tablets,Zydus Pharmaceuticals USA Inc.,877-993-8779,"5 mg, 100 count bottle (NDC 68382-180-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2583,Buspirone HCl Tablets,Zydus Pharmaceuticals USA Inc.,877-993-8779,"5 mg, 500 count bottle (NDC 68382-180-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2584,Buspirone HCl Tablets,Zydus Pharmaceuticals USA Inc.,877-993-8779,"10 mg, 100 count bottle (NDC 68382-181-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2585,Buspirone HCl Tablets,Zydus Pharmaceuticals USA Inc.,877-993-8779,"10 mg, 500 count bottle (NDC 68382-181-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2586,Buspirone HCl Tablets,Zydus Pharmaceuticals USA Inc.,877-993-8779,"15 mg, 100 count bottle (NDC 68382-182-01)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2587,Buspirone HCl Tablets,Zydus Pharmaceuticals USA Inc.,877-993-8779,"15 mg, 500 count bottle (NDC 68382-182-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2588,Buspirone HCl Tablets,Zydus Pharmaceuticals USA Inc.,877-993-8779,"30 mg, 60 count bottle (NDC 68382-183-14)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2589,Buspirone HCl Tablets,Zydus Pharmaceuticals USA Inc.,877-993-8779,"30 mg, 500 count bottle (NDC 68382-183-05)",Revised,1/16/20,,,Available,,Psychiatry,Resolved,1/16/20,
2590,Busulfan Injection,Teva Pharmaceuticals,800-545-8800,6 mg/mL  (NDC 45963-640-77),New,5/6/20,,,,,Hematology,To be Discontinued,5/6/20,5/6/20
2591,Calcitriol Injection USP 1MCG /ML,Akorn Pharmaceuticals,800-932-5676,"Calcitriol Injection USP, 1 mcg/mL, 1 mL ampule  (NDC 17478-931-01)",Revised,12/2/19,Available,,,Other,Endocrinology/Metabolism,Current,,
2592,"Calcium Chloride Injection, USP","Hospira, Inc.",844-646-4398,1 g/10 mL (100 mg/mL); Ansyr Plastic Syringe (NDC 00409-1631-10),Reverified,11/20/20,Limited Supply Available. Next Delivery and Estimated Recovery: November 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Gastroenterology;Pediatric,Current,,
2593,"Calcium Chloride Injection, USP","Hospira, Inc.",844-646-4398,1 g/10 mL (100 mg/mL); LifeShield Abboject Glass Syringe (NDC 00409-4928-34),Reverified,11/20/20,Available,,,Other,Gastroenterology;Pediatric,Current,,
2594,"Calcium Chloride Injection, USP","Amphastar Pharmaceuticals, Inc./IMS",800-423-4136,"Calcium Chloride Inj. USP, 10%, 10mL Luer-Jet Prefilled Syringe, (NDC 0548-3304-00), new (NDC 76329-3304-1)",Reverified,10/30/20,Available,,,Demand increase for the drug,Gastroenterology;Pediatric,Current,,
2595,"Calcium Chloride Injection, USP","Medefil, Inc.",630-682-4600,"Calcium Chloride Inj. USP, 10%, 10mL Prefilled Syringe, (NDC 64253-900-36)",Reverified,5/8/20,Available,Check wholesaler for inventory,,Other,Gastroenterology;Pediatric,Current,,
2596,"Calcium Chloride Injection, USP",American Regent/Luitpold,800-645-1706,"10% Calcium Chloride Injection, USP, 1 gram/10mL (100mg/mL), single dose vial, (NDC 0517-6710-10)",Reverified,9/29/20,Available,,,,Gastroenterology;Pediatric,Current,,
2597,"Capreomycin Injection, USP",Akorn Pharmaceuticals,800-932-5676,"Capastat Sulfate (Capreomycin for Injection USP) Eq to 1 g Capreomycin activity, 10mL (NDC 17478-080-50)",Revised,7/15/20,Available,"Available until 2Q 2021. After that, no further supply will be available",,Shortage of an active ingredient,Anti-Infective,Current,,
2598,Carbamazepine Extended Release Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,100 mg capsules (NDC 29033-019-12),New,6/19/19,,,,,Neurology,To be Discontinued,6/19/19,6/19/19
2599,Carbamazepine Extended Release Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,200 mg capsules (NDC 29033-020-12),New,6/19/19,,,,,Neurology,To be Discontinued,6/19/19,6/19/19
2600,Carbamazepine Extended Release Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,300 mg capsules (NDC 29033-004-12),New,6/19/19,,,,,Neurology,To be Discontinued,6/19/19,6/19/19
