id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
7614,Daptomycin Injection,"Fresenius Kabi USA, LLC",888-386-1300,350mg (NDC 63323-585-15),New,5/17/22,,,,,Anti-Infective,To be Discontinued,,
7615,Daptomycin Injection,"Fresenius Kabi USA, LLC",888-386-1300,"500mg (NDCs 63323-371-10, 63323-371-19, and 63323-871-15)",New,5/17/22,,,,,Anti-Infective,To be Discontinued,,
7616,Daptomycin Injection,Merck Sharp & Dohme Corp.,800-672-6372,500 mg (NDC 67919-011-01),New,10/8/21,,,,,Anti-Infective,To be Discontinued,,
7617,Darifenacin Hydrobromide Tablets,Teva Pharmaceuticals,800-545-8800,"Extended release, 7.5 mg, 90 count bottle (NDC 0591-4375-19)",New,6/17/20,,,,,Urology,To be Discontinued,,
7618,Darifenacin Hydrobromide Tablets,Teva Pharmaceuticals,800-545-8800,"15 mg, 30 count bottle (NDC: 0591-4380-30)",New,6/17/20,,,,,Urology,To be Discontinued,,
7619,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 15 mg, Bottle of 30 (NDC 0430-0171-15)",New,6/4/20,,,,,Urology,To be Discontinued,,
7620,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 15 mg, Bottle of  90 (NDC 0430-0171-23)",New,6/4/20,,,,,Urology,To be Discontinued,,
7621,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 15 mg , 337500 TABLETS in 1 DRUM (NDC 0430-0171-00)",New,6/4/20,,,,,Urology,To be Discontinued,,
7622,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 15 mg, Bottle of 7 (NDC 0430-0171-96)",New,6/4/20,,,,,Urology,To be Discontinued,,
7623,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg Bottle of 30 (NDC 0430-0170-15)",New,6/4/20,,,,,Urology,To be Discontinued,,
7624,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg Bottle of  90 (NDC 0430-0170-23)",New,6/4/20,,,,,Urology,To be Discontinued,,
7625,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg, 337500 TABLETS in 1 DRUM (NDC 0430-0170-00)",New,6/4/20,,,,,Urology,To be Discontinued,,
7626,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg, Bottle of 7 (NDC 0430-0170-96)",New,6/4/20,,,,,Urology,To be Discontinued,,
7627,Dasabuvir Sodium; Ombitasvir; Paritaprevir; Ritonavir (Viekira XR) Tablets,Abbvie,800-255-5162,"200mg; 8.33mg; 50mg; 33.33 tablets, (NDC 0074-0063-28)",New,5/22/18,,,,,Antiviral,To be Discontinued,,
7628,Daunorubicin Hydrochloride Injection,Teva,800-545-8800,"20 mg/4 mL, 10 Single Dose Vial Tray (NDC 0703-5233-13)",New,8/11/22,,Product is temporarily unavailable and no future production expected for an extended period.,,,Oncology,To be Discontinued,8/11/22,8/11/22
7629,Daunorubicin Hydrochloride Injection (Novaplus®* Label),Teva Pharmaceuticals,800-545-8800,"5 mg/mL, 20 mg 4 mL/Vial x 10 (NDC 0703-5233-93)",New,9/13/22,,Product has not been marketed for at least 5 years,,,Oncology,To be Discontinued,9/13/22,9/13/22
7630,Deferasirox Tablets,Teva Pharmaceuticals,800-545-8800,180 mg/1 (NDC 00093-3516-56),New,7/20/20,,,,,Hematology,To be Discontinued,,
7631,Deferasirox Tablets,Teva Pharmaceuticals,800-545-8800,90 mg/1 (NDC 00093-3517-56),New,7/20/20,,,,,Hematology,To be Discontinued,,
7632,Deferasirox Tablets,Teva Pharmaceuticals,800-545-8800,360 mg/1 (NDC 00093-3515-56),New,7/20/20,,,,,Hematology,To be Discontinued,,
7633,Desmopressin Acetate Injection,Teva,800-545-8800,NDC 0703-5051-03 (4 mcg/mL 10 x 1 mL  Vial),New,8/11/22,,Product is currently unavailable and no future production expected for an extended period.,,,Hematology; Endocrinology,To be Discontinued,8/11/22,8/11/22
7634,Desmopressin Acetate Injection,Teva,800-545-8800,NDC 0703-5054-01 (4 mcg/mL 10 mL Muti Dose Vial),New,8/11/22,,Product is currently unavailable and no future production expected for an extended period.,,,Hematology; Endocrinology,To be Discontinued,8/11/22,8/11/22
7635,Desmopressin Acetate Nasal Spray,Ferring,888-337-7464,10 mcg/0.1mL (NDCs 55566-2500-0 and 69918-501-05),New,5/14/21,Unavailable,,,Other,Hematology,Current,,
7636,Desmopressin Acetate Nasal Spray,Apotex Corp.,800-706-5575,10 mcg/0.1mL (NDC 60505-0815-0),Reverified,8/22/22,Available,,,,Hematology,Current,,
7637,Desmopressin Acetate Nasal Spray,Ferring,888-337-7464,"1.5 mg/mL, (NDC 0053-6871-00)",Revised,5/14/21,Unavailable,,,Other,Hematology,Current,,
7638,Desogestrel and Ethinyl Estradiol Tablets (ORTHO-CEPT),Janssen Pharmaceuticals,800-526-7736,ORTHO-CEPT (NDC 50458-196-15),Revised,10/8/14,,,,Discontinuation of the manufacture of the drug.,,To Be Discontinued,,
7639,Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection SDV [4 mg / 1 ml] 25PK (NDC 67457-423-12),Reverified,9/28/22,Available,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7640,Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection MDV [20 mg / 5 ml] 25PK (NDC 67457-422-54),Reverified,9/28/22,Available,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7641,Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection MDV [120 mg / 30 ml] 25 PK (NDC 67457-421-30),Reverified,9/28/22,Available,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7642,Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection MDV [100 mg / 10 ml] 10PK (NDC 67457-420-10),Reverified,9/28/22,Available,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7643,Dexamethasone Sodium Phosphate Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),866-850-2876,4 mg/1 mL SDV (NDC 55150-237-01),Revised,9/28/22,On long term backorder,,,Delay in shipping of the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7644,Dexamethasone Sodium Phosphate Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),866-850-2876,20 mg/5 mL MDV  (NDC 55150-238-05),Revised,9/28/22,On long term backorder,,,Delay in shipping of the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7645,Dexamethasone Sodium Phosphate Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),866-850-2876,120 mg/30 mL MDV (NDC 55150-239-30),Revised,9/28/22,Available,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7646,Dexamethasone Sodium Phosphate Injection,"Somerset Therapeutics, LLC",732-554-1019,"Dexamethasone Sodium Phosphate Injection USP, 10 mg/mL, 1 mL Single Dose Vial (Preservative Free)(NDC 70069-021-25)",Reverified,4/20/22,Available,,,,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7647,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,20 mg per 5 mL (4 mg per mL); MDV;  Amber vial (NDC 63323-165-05),Revised,9/14/22,Available,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7648,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,100 mg per 10 mL (10 mg per mL); MDV;  Amber Vial (NDC 63323-516-10),Revised,9/14/22,Available,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7649,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,120 mg per 30 mL (4 mg per mL); MDV; Amber Vial (NDC 63323-165-30),Revised,9/14/22,Available,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7650,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,4 mg per mL (4 mg per mL); SDV; Amber Vial (NDC 63323-165-01),Revised,9/14/22,Available,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7651,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,10 mg per mL (10 mg per mL); SDV; Preservative Free; Amber Vial (NDC 63323-506-01),Revised,9/14/22,Backordered. Next release September 2022.,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7652,Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"4 mg/mL, 1 mL vial (NDC 0641-6145-25)",Revised,4/8/22,This presentation is temporarily on backorder.,,,Other,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7653,Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"4 mg/mL, 5 mL vial (NDC 0641-6146-25)",Revised,4/8/22,This presentation is temporarily on backorder.,,,Other,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7654,Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"10 mg/mL, 1 mL vial (NDC 0641-0367-25)",Revised,4/8/22,Inventory is currently available,,,Other,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7655,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"4 mg per 1 mL, Single dose Simplist syringe, preservative free (NDC 76045-106-10)",Revised,9/14/22,Available,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7656,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"10 mg per 1 mL, Single dose Simplist syringe, preservative free (NDC 76045-109-10)",Revised,9/14/22,Available,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7657,Dexamethasone Sodium Phosphate Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),866-850-2876,10 mg/1 mL SDV (NDC 55150-304-25),Revised,9/28/22,Available,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7658,Dexamethasone Sodium Phosphate Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),866-850-2876,100 mg/10 mL MDV (contains preservative)(NDC 55150-305-10),Revised,9/28/22,Backordered — next shipment TBD,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
7659,Dexmedetomidine Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,"200mcg/50mL, single dose bag (NDC 55150-296-10)",Reverified,9/28/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7660,Dexmedetomidine Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,"400mcg/100mL, single dose bag (NDC 55150-297-10)",Reverified,9/28/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7661,Dexmedetomidine Injection,Amneal Pharmaceutical,866-525-7270,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single-dose bottle (NDC 70121-1388-8 box of 20; NDC 70121-1388-1 individual)",Reverified,4/7/22,Available,,,,Anesthesia,Current,,
7662,Dexmedetomidine Injection,Amneal Pharmaceutical,866-525-7270,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single-dose bottle (NDC 70121-1389-7 box of 10; NDC 70121-1389-1 individual)",Reverified,4/7/22,Available,,,,Anesthesia,Current,,
7663,Dexmedetomidine Injection,"Mylan Institutional, a Viatris company",800-796-9526,"0.2 mg / 50 ml (Solution in Single Use Vials/Bottles), 20PK (NDC 67457-924-50)",Revised,9/28/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7664,Dexmedetomidine Injection,"Mylan Institutional, a Viatris company",800-796-9526,"0.4 mg / 100 ml (Solution in Single Use Vials/Bottles), 10PK (NDC 67457-925-10)",Revised,9/28/22,Available,,,Demand increase for the drug,,Current,,
7665,Dexmedetomidine Injection,Par Pharmaceutical,800-828-9393,"200 mcg/50 mL (4 mcg/mL), 50 mL single dose vial, box of 25 (NDC 42023-186-20)",Reverified,9/21/22,Par Product Available – Please Check Wholesalers,,,,Anesthesia,Current,,
7666,Dexmedetomidine Injection,Par Pharmaceutical,800-828-9393,"400 mcg/100 mL (4 mcg/mL), 100 mL single dose vial, box of 10 (NDC 42023-187-10)",Reverified,9/21/22,Par Product Available – Please Check Wholesalers,,,,Anesthesia,Current,,
7667,Dexmedetomidine Injection,Gland Pharma Limited,866-733-3952,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 10 (NDC 43598-976-58)",Reverified,9/28/22,Inventory available,,,,Anesthesia,Current,,
7668,Dexmedetomidine Injection,Gland Pharma Limited,866-733-3952,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 10 (NDC 43598-975-58)",Reverified,9/28/22,Inventory available,,,,Anesthesia,Current,,
7669,Dexmedetomidine Injection,Hong Kong King Friend Industrial Co. Ltd.,844-824-8426,"200 mcg/2 mL (100 mcg/mL) single dose vial, box of 25 (NDC 71288-505-03)",Reverified,4/7/22,Available,,,,Anesthesia,Current,,
7670,Dexmedetomidine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"100 mcg/mL, 2 mL vial (NDC 0143-9532-25)",Reverified,4/8/22,Inventory is currently available,,,Demand increase for the drug,Anesthesia,Current,,
7671,Dexmedetomidine Injection,Accord Healthcare Inc.,"866-941-7875, option 2","200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 16729-239-93)",Reverified,4/21/22,Available,,,,Anesthesia,Current,,
7672,Dexmedetomidine Injection,Accord Healthcare Inc.,"866-941-7875, option 2","200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 16729-432-93), Novaplus",Reverified,4/21/22,Available,,,,Anesthesia,Current,,
7673,Dexmedetomidine Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,"200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 55150-209-02)",Reverified,9/28/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7674,Dexmedetomidine Injection,Baxter Healthcare,888-229-0001,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bag, box of 24 (NDC 0338-9555-24)",Reverified,9/28/22,Available,,,,Anesthesia,Current,,
7675,Dexmedetomidine Injection,Baxter Healthcare,888-229-0001,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bag, box of 12 (NDC 0338-9557-12)",Reverified,9/28/22,Available,,,,Anesthesia,Current,,
7676,Dexmedetomidine Injection,Baxter Healthcare,888-229-0001,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bag, box of 24 (NDC 43066-555-24), Novaplus",Reverified,9/28/22,Available,,,,Anesthesia,Current,,
7677,Dexmedetomidine Injection,Baxter Healthcare,888-229-0001,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bag, box of 12 (NDC 43066-557-12), Novaplus",Reverified,9/28/22,Available,,,,Anesthesia,Current,,
7678,Dexmedetomidine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"80 mcg/20 mL (4 mcg/mL) in 0.9% sodium chloride, single dose vial, box of 10 (NDC 63323-671-20)",Reverified,9/14/22,Backordered. Next release September 2022.,,,Demand increase for the drug,Anesthesia,Current,,
7679,Dexmedetomidine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 25 (NDC 63323-671-50)",Reverified,9/14/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7680,Dexmedetomidine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 10 (NDC 63323-671-00)",Reverified,9/14/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7681,Dexmedetomidine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 63323-421-02)",Reverified,9/14/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7682,Dexmedetomidine Injection,HQ Specialty Pharma,201-857-8290,"400 mcg/4 mL (100 mcg/mL), multi-dose vial, box of 4 (NDC 44567-600-04)",Reverified,9/12/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7683,Dexmedetomidine Injection,HQ Specialty Pharma,201-857-8290,"1000 mcg/10 mL (100 mcg/mL), multi-dose vial, box of 4 (NDC 44567-601-04)",Reverified,9/12/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7684,Dexmedetomidine Injection,HQ Specialty Pharma,201-857-8290,"200 mcg/50 mL (4 mcg/mL), single dose bag, box of 24 (NDC 44567-602-24)",Reverified,9/12/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7685,Dexmedetomidine Injection,HQ Specialty Pharma,201-857-8290,"400 mcg/100 mL (4 mcg/mL), box of 24 (NDC 44567-603-24)",Reverified,9/12/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7686,Dexmedetomidine Injection,Jiangsu Hengrui Medicine Co. Ltd.,Athenex: 855-273-0154,"200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 70860-605-03)",Reverified,9/28/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7687,Dexmedetomidine Injection,"Mylan Institutional, a Viatris company",800-796-9526,"200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 67457-251-02)",Revised,9/28/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
7688,Dexmedetomidine Injection,Par Pharmaceutical,800-828-9393,"100 mcg/mL, 2 mL single dose vial, box of 25 (NDC 42023-146-25)",Reverified,9/21/22,Par Product Available – Please Check Wholesalers,,,,Anesthesia,Current,,
7689,Dexmedetomidine Injection,Pfizer Pharmaceuticals,844-646-4398,"80 mcg/20 mL (4 mcg/mL) in 0.9% sodium chloride, single dose vial, box of 10 (NDC 0409-1660-20)",Revised,9/12/22,Depleted. Next Delivery and Estimated Recovery: October 2022,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Anesthesia,Current,,
7690,Dexmedetomidine Injection,Pfizer Pharmaceuticals,844-646-4398,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 20 (NDC 0409-1660-50)",Revised,9/12/22,Limited Supply Available. Next Delivery: September 2022; Estimated Recovery: January 2023,,,Demand increase for the drug,Anesthesia,Current,,
7691,Dexmedetomidine Injection,Pfizer Pharmaceuticals,844-646-4398,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 10 (NDC 0409-1660-10)",Revised,9/12/22,Available,,,Other,Anesthesia,Current,,
7692,Dexmedetomidine Injection,Pfizer Pharmaceuticals,844-646-4398,"200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 0409-1638-02)",Revised,9/12/22,Available,,,Other,Anesthesia,Current,,
7693,Dexmedetomidine Injection,Slayback Pharma,844-566-2505,"4 mcg/mL in 0.9% sodium chloride, 50 mL single dose bottle, box of 20 (NDC 71225-126-05)",Revised,6/1/22,Available,,,,Anesthesia,Current,,
7694,Dexmedetomidine Injection,Slayback Pharma,844-566-2505,"4 mcg/mL in 0.9% sodium chloride, 100 mL single dose bottle, box of 10 (NDC 71225-126-06)",Revised,6/1/22,Available,,,,Anesthesia,Current,,
7695,Dextroamphetamine Sulfate Extended-Release Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"5 mg, 100s (NDC 0378-1070-01)",New,5/8/18,,,,,Neurology;Pediatric;Psychiatry,To be Discontinued,,
7696,Dextroamphetamine Sulfate Extended-Release Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"10 mg, 100s (NDC 0378-1071-01)",New,5/8/18,,,,,Neurology;Pediatric;Psychiatry,To be Discontinued,,
7697,Dextroamphetamine Sulfate Extended-Release Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"15 mg, 100s (NDC 0378-1072-01)",New,5/8/18,,,,,Neurology;Pediatric;Psychiatry,To be Discontinued,,
7698,Dextrose 10% Injection,Baxter Healthcare,888-229-0001,"10% Dextrose Injection, 250 mL Viaflex Plastic Container. Product Code 2B0162Q (NDC 0338-0023-02)",Revised,9/28/22,Available,,,,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7699,Dextrose 10% Injection,Baxter Healthcare,888-229-0001,"10% Dextrose Injection, 500 mL Viaflex Plastic Container. Product Code 2B0163Q (NDC 0338-0023-03)",Revised,9/28/22,Available,,,Other,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7700,Dextrose 10% Injection,Baxter Healthcare,888-229-0001,"10% Dextrose Injection, 1000 mL Viaflex Plastic Container. Product Code 2B0164X (NDC 0338-0023-04)",Revised,9/28/22,Available,,,Manufacturing Delay,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7701,Dextrose 10% Injection,B. Braun Medical Inc.,800-227-2862,10% 1000 mL Excel Bag L5200 (NDC 0264-7520-00),New,3/1/22,Product available,,,,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7702,Dextrose 10% Injection,B. Braun Medical Inc.,800-227-2862,10% 500 mL Excel Bag L5201 (NDC 0264-7520-10),New,3/1/22,Product available,,,,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7703,Dextrose 10% Injection,B. Braun Medical Inc.,800-227-2862,10% 250 mL Excel Bag L5202 (NDC 0264-7520-20),New,3/1/22,Product on allocation for contracted customers,,,Other,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7704,Dextrose 10% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"10% Dextrose Injection, Single dose freeflex bag, (100 mg per mL), (25 grams per 250 mL) (NDC 63323-824-74)",Reverified,9/14/22,Backordered. Next release September 2022.,,,Increase in Demand,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7705,Dextrose 10% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"10% Dextrose Injection, Single dose freeflex bag, (100 mg per mL), (50 grams per 500 mL) (NDC 63323-824-75)",Reverified,9/14/22,Backordered. Next release October 2022.,,,Increase in Demand,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7706,Dextrose 10% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"10% Dextrose Injection, Single dose freeflex bag, (100 mg per mL), (100 grams per 1,000 mL) (NDC 63323-824-76)",Reverified,9/14/22,Backordered. Next release September 2022.,,,Increase in Demand,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7707,Dextrose 10% Injection,"ICU Medical, Inc.",877-946-7747,"10% Dextrose Injection, USP, 250 mL (Legacy Hospira NDC 0409-7930-02), (ICU Medical NDC 0990-7930-02)",Reverified,10/3/22,Allocation,,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7708,Dextrose 10% Injection,"ICU Medical, Inc.",877-946-7747,"10% Dextrose Injection, USP, 500 mL (Legacy Hospira NDC 0409-7930-03), (ICU Medical NDC 0990-7930-03)",Reverified,10/3/22,Allocation,,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7709,Dextrose 10% Injection,"ICU Medical, Inc.",877-946-7747,"10% Dextrose Injection, USP, 1000 mL (Legacy Hospira NDC 0409-7930-09), (ICU Medical NDC 0990-7930-09)",Reverified,10/3/22,Allocation,,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7710,Dextrose 10% Injection,"ICU Medical, Inc.",877-946-7747,"10% Dextrose Injection, USP, 500 mL (Legacy Hospira NDC 0409-7938-19) (ICU Medical NDC 0990-7938-19)",Reverified,10/3/22,Allocation,,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
7711,Dextrose 25% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"2.5 g/10 mL (250 mg/mL), plastic syringe, 10 per bundle (NDC 0409-1775-10)",Revised,9/30/22,Next Delivery: September 2022; Estimated Recovery: October 2022,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
7712,Dextrose 5% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,50 mL; ADD-Vantage Flexible Container (Case of 50)(NDC 0409-7100-66),Revised,9/12/22,Limited Supply Available. Next Delivery: September 2022; Estimated Recovery: October 2022,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Endocrinology/Metabolism;Gastroenterology;Other;Pediatric,Current,,
