id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
5546,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg Bottle of 30 (NDC 0430-0170-15)",New,6/4/20,,Allergan has made a business decision to permanently discontinue the drug product.,,,Urology,To be Discontinued,6/4/20,6/4/20
5547,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg Bottle of  90 (NDC 0430-0170-23)",New,6/4/20,,Allergan has made a business decision to permanently discontinue the drug product.,,,Urology,To be Discontinued,6/4/20,6/4/20
5548,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg, 337500 TABLETS in 1 DRUM (NDC 0430-0170-00)",New,6/4/20,,Allergan has made a business decision to permanently discontinue the drug product.,,,Urology,To be Discontinued,6/4/20,6/4/20
5549,Darifenacin Hydrobromide Tablets,Allergan,800-678-1605,"Extended-Release Tablet, 7.5 mg, Bottle of 7 (NDC 0430-0170-96)",New,6/4/20,,Allergan has made a business decision to permanently discontinue the drug product.,,,Urology,To be Discontinued,6/4/20,6/4/20
5550,Dasabuvir Sodium; Ombitasvir; Paritaprevir; Ritonavir (Viekira XR) Tablets,Abbvie,800-255-5162,"200mg; 8.33mg; 50mg; 33.33 tablets, (NDC 0074-0063-28)",New,5/22/18,,"Estimated product availability until January 1, 2019. The product discontinuation is voluntary.",,,Antiviral,To be Discontinued,5/22/18,5/22/18
5551,Deferasirox Tablets,Teva Pharmaceuticals,800-545-8800,180 mg/1 (NDC 00093-3516-56),New,7/20/20,,Teva had evaluated the market and made a business decision to discontinue the product.,,,Hematology,To be Discontinued,7/20/20,7/20/20
5552,Deferasirox Tablets,Teva Pharmaceuticals,800-545-8800,90 mg/1 (NDC 00093-3517-56),New,7/20/20,,Teva had evaluated the market and made a business decision to discontinue the product.,,,Hematology,To be Discontinued,7/20/20,7/20/20
5553,Deferasirox Tablets,Teva Pharmaceuticals,800-545-8800,360 mg/1 (NDC 00093-3515-56),New,7/20/20,,Teva had evaluated the market and made a business decision to discontinue the product.,,,Hematology,To be Discontinued,7/20/20,7/20/20
5554,"Deferoxamine Mesylate for Injection, USP","ApoPharma USA, Inc.",866-931-0740,"500 mg per vial, Single use vial, Carton of 4 vials (NDC 52609-4505-6)",Revised,9/10/19,,,,,Hematology,Resolved,9/10/19,
5555,"Deferoxamine Mesylate for Injection, USP","ApoPharma USA, Inc.",866-931-0740,"2 g per vial, Single use vial, Carton of 4 vials (NDC 52609-4504-6)",Revised,9/10/19,,,,,Hematology,Resolved,9/10/19,
5556,Desmopressin Acetate Nasal Spray,Ferring,888-337-7464,"1.5 mg/mL, (NDC 0053-6871-00)",Revised,5/14/21,Unavailable,,,Other,Hematology,Current,,
5557,Desmopressin Acetate Nasal Spray,Apotex Corp.,800-706-5575,10 mcg/0.1mL (NDC 60505-0815-0),Reverified,6/24/21,Available,,,,Hematology,Current,,
5558,Desmopressin Acetate Nasal Spray,Ferring,888-337-7464,10 mcg/0.1mL (NDCs 55566-2500-0 and 69918-501-05),New,5/14/21,Unavailable,,,Other,Hematology,Current,,
5559,Desogestrel and Ethinyl Estradiol Tablets (ORTHO-CEPT),Janssen Pharmaceuticals,800-526-7736,ORTHO-CEPT (NDC 50458-196-15),Revised,10/8/14,,Product will be delisted. Last distribution March 2015.,,Discontinuation of the manufacture of the drug.,,To Be Discontinued,10/8/14,
5560,Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection SDV [4 mg / 1 ml] 25PK (NDC 67457-423-12),Reverified,11/29/21,Available,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5561,Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection MDV [20 mg / 5 ml] 25PK (NDC 67457-422-54),Reverified,11/29/21,Available,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5562,Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection MDV [120 mg / 30 ml] 25 PK (NDC 67457-421-30),Reverified,11/29/21,Intermittent supply,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5563,Dexamethasone Sodium Phosphate Injection,"Mylan Institutional, a Viatris company",800-796-9526,Dexamethasone Sodium Phosphate Injection MDV [100 mg / 10 ml] 10PK (NDC 67457-420-10),Reverified,11/29/21,Available,,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5564,Dexamethasone Sodium Phosphate Injection,AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),866-850-2876,4 mg/1 mL SDV (NDC 55150-237-01),Revised,11/5/21,Backordered — next shipment TBD,Sporadic availability expected.,,Delay in shipping of the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5565,Dexamethasone Sodium Phosphate Injection,AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),866-850-2876,20 mg/5 mL MDV  (NDC 55150-238-05),Revised,11/5/21,Backordered — next shipment TBD,Sporadic availability expected.,,Delay in shipping of the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5566,Dexamethasone Sodium Phosphate Injection,AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),866-850-2876,120 mg/30 mL MDV (NDC 55150-239-30),Revised,11/5/21,Currently on backorder - next shipment TBD,Sporadic availability expected.,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5567,Dexamethasone Sodium Phosphate Injection,"Somerset Therapeutics, LLC",732-554-1019,"Dexamethasone Sodium Phosphate Injection USP, 10 mg/mL, 1 mL Single Dose Vial (Preservative Free)(NDC 70069-021-25)",Reverified,5/19/21,Currently in Stock (we have capacity constraint but product available at this time). Estimated Release Dates: Released Product Available,,,,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5568,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,20 mg per 5 mL (4 mg per mL); MDV;  Amber vial (NDC 63323-165-05),Revised,11/23/21,Available,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5569,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,100 mg per 10 mL (10 mg per mL); MDV;  Amber Vial (NDC 63323-516-10),Revised,11/23/21,Backordered. Next release December 2021.,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5570,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,120 mg per 30 mL (4 mg per mL); MDV; Amber Vial (NDC 63323-165-30),Revised,11/23/21,Available,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5571,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,4 mg per mL (4 mg per mL); SDV; Amber Vial (NDC 63323-165-01),Revised,11/23/21,Available,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5572,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,10 mg per mL (10 mg per mL); SDV; Preservative Free; Amber Vial (NDC 63323-506-01),Revised,11/23/21,Backordered. Next release December 2021.,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5573,Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"4 mg/mL, 1 mL vial (NDC 0641-6145-25)",Reverified,10/12/21,Inventory is currently available,Additional lots are scheduled for manufacturing to meet demand.  Product will be made available as it is released.,,Other,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5574,Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"4 mg/mL, 5 mL vial (NDC 0641-6146-25)",Reverified,10/12/21,Inventory is currently available,Additional lots are scheduled for manufacturing to meet demand.  Product will be made available as it is released.,,Other,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5575,Dexamethasone Sodium Phosphate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"10 mg/mL, 1 mL vial (NDC 0641-0367-25)",Reverified,10/12/21,Inventory is currently available,Additional lots are scheduled for manufacturing to meet demand.  Product will be made available as it is released.,,Other,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5576,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"4 mg per 1 mL, Single dose Simplist syringe, preservative free (NDC 76045-106-10)",Revised,11/23/21,8 month expiry (7/2022 expiry) dating available by request.,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5577,Dexamethasone Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"10 mg per 1 mL, Single dose Simplist syringe, preservative free (NDC 76045-109-10)",Revised,11/23/21,8 month expiry (7/2022 expiry) dating available by request.,Check wholesalers for inventory.,,Increase in demand,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5578,Dexamethasone Sodium Phosphate Injection,AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),866-850-2876,10 mg/1 mL SDV (NDC 55150-304-25),Revised,11/5/21,Currently on backorder - next shipment anticipated early Nov,Check wholesalers for inventory,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5579,Dexamethasone Sodium Phosphate Injection,AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),866-850-2876,100 mg/10 mL MDV (contains preservative)(NDC 55150-305-10),Revised,11/5/21,Currently on backorder - next shipment TBD,Sporadic availability expected.,,Demand increase for the drug,Dermatology;Endocrinology/Metabolism;Gastroenterology;Hematology;Neurology;Oncology;Ophthalmology;Other;Pulmonary/Allergy;Rheumatology,Current,,
5580,Dexmedetomidine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"100 mcg/mL, 2 mL vial (NDC 0143-9532-25)",Reverified,10/12/21,Inventory is currently available,Additional lots are scheduled for manufacturing to meet demand.  Product will be made available as it is released.,,Demand increase for the drug,Anesthesia,Current,,
5581,Dexmedetomidine Injection,Amneal Pharmaceutical,866-525-7270,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single-dose bottle (NDC 70121-1388-8 box of 20; NDC 70121-1388-1 individual)",New,4/6/21,Available,,,,Anesthesia,Current,,
5582,Dexmedetomidine Injection,Amneal Pharmaceutical,866-525-7270,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single-dose bottle (NDC 70121-1389-7 box of 10; NDC 70121-1389-1 individual)",New,4/6/21,Available,,,,Anesthesia,Current,,
5583,Dexmedetomidine Injection,Gland Pharma Limited,866-733-3952,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 10 (NDC 43598-976-58)",Reverified,11/5/21,Inventory available,Marketed by Dr. Reddy’s Laboratories Inc. Check wholesalers for inventory.,,,Anesthesia,Current,,
5584,Dexmedetomidine Injection,Gland Pharma Limited,866-733-3952,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 10 (NDC 43598-975-58)",Reverified,11/5/21,Inventory available,Marketed by Dr. Reddy’s Laboratories Inc. Check wholesalers for inventory..,,,Anesthesia,Current,,
5585,Dexmedetomidine Injection,AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,"200mcg/50mL, single dose bag (NDC 55150-296-10)",Reverified,11/5/21,Available,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
5586,Dexmedetomidine Injection,AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,"400mcg/100mL, single dose bag (NDC 55150-297-10)",Reverified,11/5/21,Available,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
5587,Dexmedetomidine Injection,"Mylan Institutional, a Viatris company",800-796-9526,"0.2 mg / 50 ml (Solution in Single Use Vials/Bottles), 20PK (NDC 67457-924-50)",Revised,11/29/21,Available,,,Demand increase for the drug,Anesthesia,Current,,
5588,Dexmedetomidine Injection,"Mylan Institutional, a Viatris company",800-796-9526,"0.4 mg / 100 ml (Solution in Single Use Vials/Bottles), 10PK (NDC 67457-925-10)",Revised,11/29/21,Available,,,Demand increase for the drug,,Current,,
5589,Dexmedetomidine Injection,Par Pharmaceutical,800-828-9393,"200 mcg/50 mL (4 mcg/mL), 50 mL single dose vial, box of 25 (NDC 42023-186-20)",Reverified,11/3/21,Par Product Available – Please Check Wholesalers,,,,Anesthesia,Current,,
5590,Dexmedetomidine Injection,Par Pharmaceutical,800-828-9393,"400 mcg/100 mL (4 mcg/mL), 100 mL single dose vial, box of 10 (NDC 42023-187-10)",Reverified,11/3/21,Par Product Available – Please Check Wholesalers,,,,Anesthesia,Current,,
5591,Dexmedetomidine Injection,Accord Healthcare Inc.,"866-941-7875, option 2","200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 16729-239-93)",Revised,9/13/21,Available,,,,Anesthesia,Current,,
5592,Dexmedetomidine Injection,Accord Healthcare Inc.,"866-941-7875, option 2","200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 16729-432-93), Novaplus",Revised,9/13/21,Available,,,,Anesthesia,Current,,
5593,Dexmedetomidine Injection,AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,"200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 55150-209-02)",Reverified,11/5/21,Available,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
5594,Dexmedetomidine Injection,Baxter Healthcare,888-229-0001,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bag, box of 24 (NDC 0338-9555-24)",Reverified,11/23/21,Available,,,,Anesthesia,Current,,
5595,Dexmedetomidine Injection,Baxter Healthcare,888-229-0001,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bag, box of 12 (NDC 0338-9557-12)",Reverified,11/23/21,Available,,,,Anesthesia,Current,,
5596,Dexmedetomidine Injection,Baxter Healthcare,888-229-0001,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bag, box of 24 (NDC 43066-555-24), Novaplus",Reverified,11/23/21,Available,,,,Anesthesia,Current,,
5597,Dexmedetomidine Injection,Baxter Healthcare,888-229-0001,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bag, box of 12 (NDC 43066-557-12), Novaplus",Reverified,11/23/21,Available,,,,Anesthesia,Current,,
5598,Dexmedetomidine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"80 mcg/20 mL (4 mcg/mL) in 0.9% sodium chloride, single dose vial, box of 10 (NDC 63323-671-20)",Reverified,11/23/21,Backordered. Next release date not available at this time.,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
5599,Dexmedetomidine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 25 (NDC 63323-671-50)",Reverified,11/23/21,5 month expiry (4/2022 expiry) dating available by request.,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
5600,Dexmedetomidine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 10 (NDC 63323-671-00)",Reverified,11/23/21,Backordered. Next release date not available at this time.,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
5601,Dexmedetomidine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 63323-421-02)",Reverified,11/23/21,Available,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
5602,Dexmedetomidine Injection,HQ Specialty Pharma,201-857-8290,"400 mcg/4 mL (100 mcg/mL), multi-dose vial, box of 4 (NDC 44567-600-04)",Reverified,8/31/21,Available,Distributed by WG Critical Care. Please contact WG Critical Care at 888-493-0861.,,Demand increase for the drug,Anesthesia,Current,,
5603,Dexmedetomidine Injection,HQ Specialty Pharma,201-857-8290,"1000 mcg/10 mL (100 mcg/mL), multi-dose vial, box of 4 (NDC 44567-601-04)",Reverified,8/31/21,Available,Distributed by WG Critical Care. Please contact WG Critical Care at 888-493-0861.,,Demand increase for the drug,Anesthesia,Current,,
5604,Dexmedetomidine Injection,HQ Specialty Pharma,201-857-8290,"200 mcg/50 mL (4 mcg/mL), single dose bag, box of 24 (NDC 44567-602-24)",Reverified,8/31/21,Available,Distributed by WG Critical Care. Please contact WG Critical Care at 888-493-0861.,,Demand increase for the drug,Anesthesia,Current,,
5605,Dexmedetomidine Injection,HQ Specialty Pharma,201-857-8290,"400 mcg/100 mL (4 mcg/mL), box of 24 (NDC 44567-603-24)",Reverified,8/31/21,Available,Distributed by WG Critical Care. Please contact WG Critical Care at 888-493-0861.,,Demand increase for the drug,Anesthesia,Current,,
5606,Dexmedetomidine Injection,Jiangsu Hengrui Medicine Co. Ltd.,Athenex: 855-273-0154,"200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 70860-605-03)",Reverified,11/5/21,Available,"Distributed by Athenex. To order, contact Athenex at 855-273-0154.",,Demand increase for the drug,Anesthesia,Current,,
5607,Dexmedetomidine Injection,"Mylan Institutional, a Viatris company",800-796-9526,"200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 67457-251-02)",Revised,11/29/21,Short dated stock (4/2022 expiry) available by request. Additional manufacturer in progress.,,,Demand increase for the drug,Anesthesia,Current,,
5608,Dexmedetomidine Injection,Par Pharmaceutical,800-828-9393,"100 mcg/mL, 2 mL single dose vial, box of 25 (NDC 42023-146-25)",Reverified,11/3/21,Par Product Available – Please Check Wholesalers,,,,Anesthesia,Current,,
5609,Dexmedetomidine Injection,Pfizer Pharmaceuticals,844-646-4398,"80 mcg/20 mL (4 mcg/mL) in 0.9% sodium chloride, single dose vial, box of 10 (NDC 0409-1660-20)",Reverified,11/18/21,Limited Supply Available. Next Delivery and Estimated Recovery: November 2021,,,,Anesthesia,Current,,
5610,Dexmedetomidine Injection,Pfizer Pharmaceuticals,844-646-4398,"200 mcg/50 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 20 (NDC 0409-1660-50)",Reverified,11/18/21,Available,,,Demand increase for the drug,Anesthesia,Current,,
5611,Dexmedetomidine Injection,Pfizer Pharmaceuticals,844-646-4398,"400 mcg/100 mL (4 mcg/mL) in 0.9% sodium chloride, single dose bottle, box of 10 (NDC 0409-1660-10)",Reverified,11/18/21,Limited Supply Available. Next Delivery: November 2021; Estimated Recovery; July 2022,,,Demand increase for the drug,Anesthesia,Current,,
5612,Dexmedetomidine Injection,Pfizer Pharmaceuticals,844-646-4398,"200 mcg/2 mL (100 mcg/mL), single dose vial, box of 25 (NDC 0409-1638-02)",Reverified,11/18/21,Available,,,Demand increase for the drug,Anesthesia,Current,,
5613,Dexmedetomidine Injection,Slayback Pharma,844-566-2505,"4 mcg/mL in 0.9% sodium chloride, 50 mL single dose bottle, box of 20 (NDC 71225-126-05)",Revised,5/20/21,Available,,,Demand increase for the drug,Anesthesia,Current,,
5614,Dexmedetomidine Injection,Slayback Pharma,844-566-2505,"4 mcg/mL in 0.9% sodium chloride, 100 mL single dose bottle, box of 10 (NDC 71225-126-06)",Revised,5/20/21,Available,,,Demand increase for the drug,Anesthesia,Current,,
5615,Dextroamphetamine Sulfate Extended-Release Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"5 mg, 100s (NDC 0378-1070-01)",New,5/8/18,,The discontinuation of this product is a business decision,,,Neurology;Pediatric;Psychiatry,To be Discontinued,5/8/18,5/8/18
5616,Dextroamphetamine Sulfate Extended-Release Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"10 mg, 100s (NDC 0378-1071-01)",New,5/8/18,,The discontinuation of this product is a business decision,,,Neurology;Pediatric;Psychiatry,To be Discontinued,5/8/18,5/8/18
5617,Dextroamphetamine Sulfate Extended-Release Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"15 mg, 100s (NDC 0378-1072-01)",New,5/8/18,,The discontinuation of this product is a business decision,,,Neurology;Pediatric;Psychiatry,To be Discontinued,5/8/18,5/8/18
5618,Dextrose 5% Injection Bags,Baxter Healthcare,888-229-0001,"5% Dextrose Injection, USP, 250 mL VIAFLEX Plastic Container.  Product code 2B0062Q  (NDC 0338-0017-02)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5619,Dextrose 5% Injection Bags,Baxter Healthcare,888-229-0001,"5% Dextrose Injection, USP, 500 mL VIAFLEX Plastic Container.  Product code 2B0063Q  (NDC 0338-0017-03)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5620,Dextrose 5% Injection Bags,Baxter Healthcare,888-229-0001,"5% Dextrose Injection, USP, 1000 mL VIAFLEX Plastic Container. Product code 2B0064X  (NDC 0338-0017-04)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5621,Dextrose 5% Injection Bags,Baxter Healthcare,888-229-0001,"5% Dextrose Injection, USP, 250 mL AVIVA Container.  Product code 6E0062 (NDC 0338-6346-02)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5622,Dextrose 5% Injection Bags,Baxter Healthcare,888-229-0001,"5% Dextrose Injection, USP, 500 mL AVIVA Container. Product code 6E0063  (NDC 0338-6346-03)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5623,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,250 mL (NDC 0409-7922-02),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5624,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,500 mL (NDC 0409-7922-03),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5625,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,1000 mL (NDC 0409-7922-09),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5626,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,250 mL VisIV™ Container (NDC 0409-7922-25),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5627,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,250 mL (NDC 0409-7922-53),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5628,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,500 mL (NDC 0409-7922-55),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5629,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,150 mL (NDC 0409-7922-61),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5630,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,50 mL VisIV™ Container (NDC 0409-7923-06),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5631,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,100 mL VisIV™ Container (NDC 0409-7923-11),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5632,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,50 mL (NDC 0409-7923-13),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5633,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,"25 mL, Quad Pack (NDC 0409-7923-20)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5634,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,100 mL (NDC 0409-7923-23),Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5635,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,"50 mL, Quad Pack (NDC 0409-7923-36)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5636,Dextrose 5% Injection Bags,"ICU Medical, Inc.",877-946-7747,"100 mL, Quad Pack (NDC 0409-7923-37)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5637,Dextrose 5% Injection Bags,Baxter Healthcare,800-229-0001,"5% Dextrose Injection, USP, 25 mL, in VIAFLEX Plastic Container. Quad Pack.  Product code 2B0080  (NDC 0338-0017-10)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5638,Dextrose 5% Injection Bags,Baxter Healthcare,800-229-0001,"5% Dextrose Injection, USP, 100 mL MINI-BAG Plus Container, in VIAFLEX Plastic Container.  Single Pack. Product code EZPB0041 (NDC 0338-9147-30)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
5639,Dextrose 5% Injection Bags,Baxter Healthcare,800-229-0001,"5% Dextrose Injection, USP, in VIAFLO container Product codes:  UE0062D (250mL, NDC 0338-0062-30); UE0063D (500mL, NDC 0338-0066-20); UE0064D (1000mL, NDC 0338-0070-10)",Revised,9/23/19,,,,,Gastroenterology;Other;Pediatric,Resolved,9/23/19,
